,gid,Y,총인구,유소년인구,승용차_14시_19시,혼잡빈도강도합,혼잡시간강도합,학원,체육시설,횡단보도,아파트,삼거리,사거리,평균유동인구,신호등,횡단보도길이,주정차단속
922,다사605088,1,30,7,11824.09,115.76,164.9,0,0,0,0,0,0,0,0,0,0
923,다사605089,1,0,0,44027.83,581.3,645.02,0,0,0,0,1,0,53,0,0,0
924,다사605090,1,0,0,44027.83,581.3,645.02,0,0,3,0,1,0,64,0,0.759103863,0
925,다사605091,1,7,0,15113.93,394.97,474.5,0,0,0,0,0,0,66,0,0,0
926,다사605092,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
927,다사605093,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,다사605101,1,0,0,36011.39,107.72,278.97,0,0,1,0,0,0,4,0,0.24382406,0
929,다사605104,1,10,0,3542.11,208.59,319.68,0,0,0,0,0,0,0,0,0,0
930,다사605106,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,다사605107,0,90,23,0,0,0,0,0,0,0,0,0,1,0,0,0
932,다사605108,0,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0
933,다사606038,0,0,0,1673.95,33.77,54,0,0,0,0,0,0,7,0,0,0
934,다사606042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,다사606043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
936,다사606044,0,0,0,162.24,86.43,136.57,0,0,0,0,0,0,0,0,0,0
937,다사606049,1,0,0,1958.99,346.59,492.85,0,0,0,0,0,0,0,0,0,3
938,다사606059,0,0,0,28856.1,395.31,482.93,0,0,0,0,0,0,0,0,0,0
939,다사606060,0,20,0,40074.46,679.35,831.73,0,0,1,0,0,0,1,0,0.403957779,1
940,다사606061,0,40,0,9610.98,128.75,152.11,0,0,0,0,0,0,2,0,0,0
941,다사606062,0,132,0,0,0,0,0,0,0,1,0,0,1,0,0,0
942,다사606063,1,119,0,7474.93,426.85,615.47,0,0,0,2,0,0,8,0,0,0
943,다사606064,1,33,0,7474.93,426.85,615.47,0,0,4,0,0,0,16,7,1.388836545,306
944,다사606065,1,175,8,2176.31,120.43,168.24,0,0,3,0,0,0,9,0,0.954104235,2
945,다사606066,1,264,13,3749.6,237,343.77,0,0,3,0,0,0,32,0,0.612836165,18
946,다사606067,1,197,0,1573.29,116.57,175.53,0,0,0,0,0,0,2,0,0,4
947,다사606068,1,139,10,3184.31,79.72,151.28,8,2,0,0,0,0,13,0,0,10
948,다사606069,1,143,0,9121.02,443.76,681.88,21,0,0,0,0,0,5,1,0,4
949,다사606070,1,57,0,2614.66,461.94,560.2,1,4,0,0,0,0,1,0,0,251
950,다사606071,1,0,0,835.27,117.06,178.27,0,0,0,0,0,0,2,0,0,0
951,다사606072,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
952,다사606073,0,280,48,0,0,0,0,0,0,0,0,0,0,0,0,0
953,다사606078,1,6,0,1059.57,538.46,577.36,0,0,0,0,0,0,0,0,0,0
954,다사606079,1,50,0,13382.38,648.14,768.07,0,0,0,0,0,0,0,0,0,0
955,다사606080,1,0,0,12893.55,486.69,583.27,0,0,0,0,0,0,2,0,0,0
956,다사606081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,다사606082,1,378,78,1033.28,190.87,198.9,0,0,0,2,0,0,30,0,0,0
958,다사606083,1,572,117,1033.28,190.87,198.9,5,1,0,2,0,0,14,0,0,0
959,다사606084,1,13,0,896.58,0,0,0,0,0,0,0,0,1,0,0,0
960,다사606085,1,194,0,8880.64,916.74,1058.25,0,0,1,0,0,0,11,0,0.328179549,14
961,다사606086,1,128,0,12165.77,1620.67,1967.64,0,0,1,0,0,0,4,0,0.280640794,288
962,다사606087,1,0,0,16395.62,1061.52,1288.17,0,0,0,0,0,0,0,0,0,0
963,다사606088,1,0,0,60536.89,501.56,556.73,0,0,0,0,1,0,2,1,0,11
964,다사606089,1,0,0,53856.77,385.8,391.83,0,0,4,0,1,0,15,3,1.577051599,0
965,다사606090,1,0,0,14542.5,192.17,195.23,0,0,1,0,1,0,44,0,0.303421828,0
966,다사606091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
967,다사606092,1,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0
968,다사606102,1,0,0,34514.41,76.72,253.96,0,0,0,0,0,0,1,0,0,0
969,다사606103,1,0,0,2593.02,85.68,137.7,0,0,0,0,0,0,0,0,0,0
970,다사606106,0,62,21,0,0,0,0,0,0,0,0,0,0,0,0,0
971,다사606107,0,86,21,0,0,0,0,0,0,0,0,0,0,0,0,0
972,다사606108,0,52,15,0,0,0,0,0,0,0,0,0,0,0,0,0
973,다사606110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
974,다사607038,0,0,0,1673.95,33.77,54,0,0,0,0,0,0,8,0,0,0
975,다사607042,0,0,0,1789.35,17.41,46.72,0,0,0,0,0,0,3,0,0,0
976,다사607043,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
977,다사607044,0,0,0,114.26,172,197.22,0,0,0,0,0,0,2,0,0,0
978,다사607048,0,0,0,23.06,0,0,0,0,0,0,0,0,0,0,0,0
979,다사607053,0,224,6,0,0,0,0,0,0,0,0,0,0,0,0,0
980,다사607054,0,178,0,5344.93,189.43,194.95,0,0,0,2,0,0,0,0,0,0
981,다사607055,0,143,7,5344.93,189.43,194.95,0,0,0,0,0,0,0,0,0,0
982,다사607059,0,12,0,51727.5,941.73,1171.69,0,0,1,0,0,0,5,0,0.357369614,0
983,다사607060,0,91,0,41248.64,772.44,963.14,0,0,1,0,0,0,5,0,0.40858462,4
984,다사607061,0,140,0,2326.65,232.09,299.03,0,0,1,0,0,0,3,0,0.357958366,5
985,다사607062,0,254,15,1174.18,93.09,131.41,0,0,1,0,0,0,1,0,0.318838678,5
986,다사607063,1,108,0,1174.18,93.09,131.41,0,0,0,0,0,0,0,0,0,7
987,다사607065,1,20,0,7325.66,464.49,675.72,0,0,0,0,0,0,3,0,0,0
988,다사607066,1,64,0,7325.66,464.49,675.72,0,0,4,0,0,0,2,8,1.164502122,15
989,다사607067,1,58,0,6950.63,305.43,496.96,0,0,0,0,0,0,3,0,0,6
990,다사607068,1,33,0,3184.31,79.72,151.28,2,0,4,0,0,0,8,0,1.148981142,1
991,다사607069,1,171,0,3184.31,79.72,151.28,0,0,0,0,0,0,0,0,0,8
992,다사607070,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,10
993,다사607072,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
994,다사607077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
995,다사607078,1,74,9,2130.02,976.32,1056.49,0,0,0,0,0,0,1,0,0,0
996,다사607079,1,105,17,15968.49,1800.06,2015.33,0,0,0,0,0,1,1,0,0,0
997,다사607080,1,19,0,20237.68,1634.82,1910.22,7,0,0,0,0,1,1,0,0,0
998,다사607081,1,185,25,8743.32,807.03,986.32,0,0,0,2,0,0,8,0,0,0
999,다사607082,1,509,67,11019.13,816.83,1007.33,0,0,0,3,0,0,29,0,0,1
1000,다사607083,1,197,29,9236.63,740.86,891.57,0,0,2,2,0,0,10,4,0.848118122,3
1001,다사607084,1,56,6,8612.66,1142.36,1271.05,0,0,1,0,0,0,5,0,0.351843497,0
1002,다사607085,1,146,0,11308,2061.07,2253.09,0,0,1,0,0,0,13,0,0.270870381,1
1003,다사607086,1,207,0,6042.51,1184.78,1452.91,0,0,0,0,0,0,9,0,0,107
1004,다사607087,1,0,0,17339.82,1169.75,1340.12,0,0,0,0,0,0,0,0,0,0
1005,다사607088,1,0,0,68120.38,581.49,592.64,0,0,0,0,1,0,3,1,0,0
1006,다사607089,1,0,0,82662.88,773.66,787.87,0,0,2,0,1,0,2,2,1.018587875,0
1007,다사607090,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1008,다사607091,1,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1009,다사607092,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1010,다사607097,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,다사607103,1,0,0,2593.02,85.68,137.7,0,0,0,0,0,0,9,0,0,0
1012,다사607104,1,0,0,2593.02,85.68,137.7,0,0,0,0,0,0,8,0,0,0
1013,다사607105,1,37,7,0,0,0,1,0,0,0,0,0,0,0,0,0
1014,다사607106,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,다사607107,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,다사607110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1017,다사608039,1,0,0,12110.22,155.28,250.14,0,0,0,0,0,0,2,0,0,0
1018,다사608040,1,0,0,12110.22,155.28,250.14,0,0,0,0,0,0,0,0,0,0
1019,다사608042,0,0,0,1789.35,17.41,46.72,0,0,0,0,0,0,5,0,0,0
1020,다사608043,0,0,0,1903.61,189.41,243.94,0,0,0,0,0,0,4,0,0,0
1021,다사608044,0,0,0,114.26,172,197.22,0,0,0,0,0,0,0,0,0,0
1022,다사608046,0,0,0,171.27,154.97,189.52,0,0,0,0,0,0,0,0,0,0
1023,다사608049,0,0,0,842.45,151.12,182.08,0,0,0,0,0,0,1,0,0,0
1024,다사608051,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1025,다사608052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,다사608054,0,218,8,0,0,0,0,0,0,5,0,0,0,0,0,0
1027,다사608055,1,183,0,5344.93,189.43,194.95,0,0,0,1,0,0,0,0,0,0
1028,다사608056,1,0,0,5344.93,189.43,194.95,0,0,0,0,0,0,0,0,0,0
1029,다사608058,1,0,0,30116.59,653.02,744.77,0,0,0,0,0,0,2,0,0,0
1030,다사608059,1,65,0,40445.86,980.52,1119.07,0,0,2,0,0,0,4,0,0.695850201,1
1031,다사608060,1,0,0,20392.23,474.89,552.75,0,0,0,0,0,0,0,0,0,0
1032,다사608062,0,31,0,1174.18,93.09,131.41,0,0,0,0,0,0,0,0,0,0
1033,다사608063,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,다사608064,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1035,다사608065,1,29,0,1383.03,118.35,161.8,0,0,0,0,0,0,1,0,0,17
1036,다사608066,1,288,8,3576.06,227.49,331.95,0,0,0,0,0,0,5,0,0,1
1037,다사608067,1,102,0,8963.69,318.79,496.41,0,0,2,0,0,0,14,2,0.736041169,0
1038,다사608068,1,162,9,8963.69,318.79,496.41,0,0,2,0,0,0,2,6,0.558202932,570
1039,다사608069,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,45
1040,다사608072,1,180,19,0,0,0,0,0,0,0,0,0,1,0,0,0
1041,다사608073,1,193,22,0,0,0,1,0,0,0,0,0,0,0,0,0
1042,다사608074,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,다사608076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,다사608077,1,0,0,761.62,169.51,196.72,0,0,0,0,0,0,3,0,0,0
1045,다사608078,1,12,0,9345.33,1723.6,1892.54,0,0,0,0,0,0,7,4,0,0
1046,다사608079,1,145,17,38805.64,3257.62,3747.37,0,0,0,0,0,1,6,1,0,232
1047,다사608080,1,38,0,39191.91,3435.49,3938.04,0,0,7,0,0,1,5,6,2.733929383,1
1048,다사608081,1,102,7,13845.12,3119.08,3412.33,4,0,2,0,0,0,11,0,0.757768947,3
1049,다사608082,1,114,8,13389.55,2440.66,2685.08,12,0,2,0,0,0,26,0,0.607116691,8
1050,다사608083,1,109,9,22241.15,1954.47,2218.82,4,2,1,0,1,0,6,0,0.363878606,3
1051,다사608084,1,166,0,12732.76,1515.7,1697.93,0,0,0,0,1,0,11,0,0,0
1052,다사608085,1,149,7,12963.22,1976.75,2265.88,0,0,0,0,0,0,23,0,0,0
1053,다사608086,1,48,0,16811.25,909.99,1122.02,0,0,0,0,0,0,8,0,0,0
1054,다사608087,1,0,0,16006.45,538.68,729.8,0,0,0,0,0,0,14,0,0,0
1055,다사608090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,다사608100,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1057,다사608101,1,0,0,11497.37,41.72,88.33,0,0,2,0,1,0,34,4,0.780047948,0
1058,다사608102,1,0,0,11497.37,41.72,88.33,0,0,0,0,1,0,0,0,0,0
1059,다사608103,1,0,0,2593.02,85.68,137.7,0,0,1,0,0,0,0,0,0.174689701,0
1060,다사608104,1,6,0,2593.02,85.68,137.7,0,0,0,0,0,0,0,0,0,0
1061,다사608105,1,6,0,2593.02,85.68,137.7,0,0,0,0,0,0,0,0,0,0
1062,다사608110,0,14,0,6732.8,0,0,0,0,0,0,0,0,0,0,0,0
1063,다사608111,0,0,0,6732.8,0,0,0,0,0,0,0,0,1,0,0,0
1064,다사609039,1,0,0,26732.17,322.07,504.21,0,0,0,0,0,0,2,0,0,0
1065,다사609040,1,0,0,26732.17,322.07,504.21,0,0,0,0,0,0,1,0,0,0
1066,다사609043,0,0,0,4050.58,202.88,302.51,0,0,0,0,0,0,2,0,0,0
1067,다사609044,0,0,0,4050.58,202.88,302.51,0,0,0,0,0,0,3,0,0,0
1068,다사609051,0,0,0,174.91,187.88,198.23,0,0,0,0,0,0,2,0,0,0
1069,다사609052,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1070,다사609055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,다사609056,1,0,0,10693.56,577.74,590.44,0,0,0,0,0,1,1,0,0,0
1072,다사609057,1,0,0,48106.46,1573.32,1656.4,0,0,0,0,0,1,6,1,0,0
1073,다사609058,1,23,0,30808.67,1448.75,1551.03,0,0,0,0,0,1,7,0,0,2
1074,다사609059,1,29,0,20686.16,1077.3,1164.28,0,0,2,0,0,0,0,0,0.382791434,0
1075,다사609060,1,96,7,246.27,182.46,193.12,0,0,0,0,0,0,0,0,0,0
1076,다사609061,1,79,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,다사609062,0,19,0,709.73,136.34,190.08,0,0,0,0,0,0,0,0,0,0
1078,다사609063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,다사609064,1,0,0,10.62,0,0,0,0,0,0,0,0,0,0,0,0
1080,다사609065,1,27,0,2788.66,208.17,309.4,0,0,2,0,0,0,3,0,0.413233161,10
1081,다사609066,1,157,0,6375.01,338.1,484.38,0,0,0,0,0,0,12,0,0,0
1082,다사609067,1,84,0,3586.35,129.93,174.98,5,0,0,0,0,0,12,0,0,0
1083,다사609068,1,289,10,3586.35,129.93,174.98,0,0,0,0,0,0,3,0,0,32
1084,다사609069,1,77,0,0,0,0,18,0,0,0,0,0,0,0,0,2
1085,다사609071,1,7,0,898.59,153.22,189.92,0,0,0,0,0,0,0,0,0,0
1086,다사609072,1,233,24,1933.88,324.95,385.12,0,0,0,0,0,0,2,0,0,0
1087,다사609073,1,173,11,1933.88,324.95,385.12,0,3,1,0,0,0,1,0,0.168898408,0
1088,다사609074,1,165,28,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,다사609077,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1090,다사609078,1,0,0,6520.13,1040.52,1145.32,0,0,0,0,0,1,6,0,0,0
1091,다사609079,1,39,0,10057.13,1176.31,1314.54,0,0,0,0,0,1,1,0,0,0
1092,다사609080,1,65,6,35161.18,2135.73,2604.29,0,0,1,0,1,1,1,2,0.514198964,0
1093,다사609081,1,147,11,14274.45,2056.31,2229.75,0,0,0,0,1,1,3,0,0,0
1094,다사609082,1,52,0,13747.94,1895.16,2101.53,0,0,2,0,0,0,50,7,0.740609648,2
1095,다사609083,1,11,0,21324.49,1402.42,1596.96,0,0,2,0,1,0,27,6,0.701353633,0
1096,다사609084,1,0,0,14668.4,485.24,614.57,0,0,0,0,1,0,3,0,0,22
1097,다사609085,1,0,0,70050.5,1536.86,1701,0,0,3,0,0,1,6,3,1.248748213,0
1098,다사609086,1,0,0,55156.32,843.97,934.99,0,0,1,0,0,1,9,0,0.655406582,0
1099,다사609087,1,0,0,14217.35,194.45,197.9,0,0,0,0,0,0,4,0,0,0
1100,다사609090,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,다사609091,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1102,다사609092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1103,다사609093,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1104,다사609100,1,0,0,11497.37,41.72,88.33,0,0,0,0,0,0,4,0,0,0
1105,다사609101,1,0,0,11497.37,41.72,88.33,0,0,0,0,0,0,3,0,0,0
1106,다사609102,1,0,0,11497.37,41.72,88.33,0,0,0,0,0,0,1,0,0,0
1107,다사609103,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1108,다사609104,1,50,0,2593.02,85.68,137.7,0,0,0,0,0,0,5,0,0,0
1109,다사609105,1,8,0,12689.07,397.74,581.89,0,0,0,0,1,0,1,0,0,0
1110,다사609106,1,0,0,32710.99,455.21,790.9,0,0,1,0,1,0,0,3,0.244266345,1
1111,다사609107,1,0,0,16701.9,330.78,482.86,0,0,0,0,0,0,0,0,0,0
1112,다사609110,0,11,0,6732.8,0,0,14,2,0,0,0,0,1,0,0,0
1113,다사609111,0,0,0,6732.8,0,0,0,0,0,0,0,0,2,0,0,0
1114,다사609112,0,0,0,6732.8,0,0,0,0,0,0,0,0,1,2,0,0
1115,다사610040,1,0,0,37982.05,624.13,898.54,0,0,0,0,0,0,5,0,0,0
1116,다사610041,1,0,0,29541.73,465.09,674.75,0,0,0,0,0,0,0,0,0,15
1117,다사610042,1,0,0,3117.78,9.31,28.67,0,0,0,0,0,0,0,0,0,19
1118,다사610046,0,0,0,4617.53,207.49,328.72,0,0,0,0,0,0,2,0,0,0
1119,다사610049,0,0,0,5730.27,257.49,380.35,0,0,0,0,0,0,1,0,0,0
1120,다사610050,0,0,0,8542.11,466.84,641.25,0,0,0,0,0,0,1,0,0,0
1121,다사610051,0,0,0,5400.37,276.67,378.54,0,0,1,0,0,0,2,0,0.217201179,0
1122,다사610052,0,0,0,2636.93,21.47,62.67,0,0,0,0,0,0,3,0,0,0
1123,다사610055,1,0,0,5336.95,131.73,243.72,0,0,0,0,0,0,0,0,0,0
1124,다사610056,1,0,0,37527.48,1286.6,1497.69,0,0,0,0,0,1,13,0,0,0
1125,다사610057,1,0,0,84540.41,2494.09,2759.11,0,0,3,0,0,1,53,7,1.125485642,1
1126,다사610058,1,114,0,53582.07,1898.1,2188.71,0,0,1,0,0,1,9,2,0.369750635,0
1127,다사610059,1,155,8,6991.64,126.83,258.35,1,0,0,0,0,0,1,0,0,0
1128,다사610060,1,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,다사610062,0,0,0,709.73,136.34,190.08,0,0,0,0,0,0,1,0,0,0
1130,다사610063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,다사610064,1,0,0,10.62,0,0,0,0,0,0,0,0,0,0,0,0
1132,다사610065,1,69,0,2788.66,208.17,309.4,0,0,2,0,0,0,5,0,0.41335389,26
1133,다사610066,1,334,14,4991.98,219.75,322.58,0,0,0,1,0,0,34,0,0,0
1134,다사610067,1,66,0,3586.35,129.93,174.98,0,0,4,0,0,0,4,0,1.115196813,10
1135,다사610068,1,185,0,0,0,0,0,0,0,0,0,0,1,0,0,45
1136,다사610069,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,다사610071,1,250,36,898.59,153.22,189.92,0,0,0,4,0,0,5,0,0,0
1138,다사610072,1,431,48,2792.98,501.03,579.41,7,1,0,6,0,0,5,0,0,0
1139,다사610073,1,205,16,2792.98,501.03,579.41,0,0,0,8,0,0,9,0,0,0
1140,다사610074,1,271,30,0,0,0,1,0,0,0,0,0,2,0,0,0
1141,다사610075,1,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,다사610076,1,0,0,66.38,0,0,0,0,0,0,1,0,0,0,0,0
1143,다사610077,1,0,0,11808.58,91.31,149.7,0,0,0,0,1,0,5,0,0,0
1144,다사610078,1,0,0,21215.22,275.9,586.3,0,0,0,0,0,1,9,0,0,0
1145,다사610079,1,0,0,37452.43,684.19,1201.64,0,0,5,0,0,1,28,9,2.336612749,8
1146,다사610080,1,0,0,36398.36,862.44,1397.91,0,0,4,0,1,1,4,8,2.031528425,159
1147,다사610081,1,119,0,27884.03,1201.54,1680.19,0,0,0,0,1,1,8,0,0,1
1148,다사610082,1,14,0,12010.1,577.07,806.1,0,0,5,0,0,0,9,0,1.357186257,3
1149,다사610083,1,0,0,1263.97,477.9,628.13,0,0,0,0,0,0,5,0,0,0
1150,다사610084,1,0,0,13386.6,190.12,194.39,0,0,0,0,0,0,3,0,0,0
1151,다사610085,1,0,0,68542.92,1034.09,1129.38,0,0,2,0,0,1,6,4,1.26699558,0
1152,다사610086,1,0,0,68542.92,1034.09,1129.38,0,0,2,0,1,1,1,2,0.772726733,0
1153,다사610092,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1154,다사610093,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0
1155,다사610097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,다사610100,1,0,0,11497.37,41.72,88.33,0,0,0,0,0,0,3,0,0,0
1157,다사610101,1,0,0,11497.37,41.72,88.33,0,0,0,0,0,0,3,0,0,0
1158,다사610103,1,0,0,6693.43,24.92,63.96,0,0,0,0,0,0,0,0,0,0
1159,다사610104,1,0,0,13554.73,39.37,137.82,0,0,1,0,0,0,3,0,0.272254472,0
1160,다사610105,1,7,0,20109.5,63.67,234.3,0,0,0,0,1,0,9,3,0,0
1161,다사610106,1,0,0,30117.97,369.53,653.2,0,0,0,0,1,0,1,3,0,1
1162,다사610107,1,6,0,14130.32,155.9,291.13,0,0,0,0,0,0,0,0,0,0
1163,다사610110,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1164,다사610111,0,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1165,다사610112,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1166,다사611040,1,0,0,26423.95,455.78,646.08,0,0,0,0,0,0,4,0,0,0
1167,다사611041,1,0,0,29541.73,465.09,674.75,0,0,0,0,0,0,0,0,0,0
1168,다사611042,1,0,0,3117.78,9.31,28.67,0,0,0,0,0,0,0,0,0,1
1169,다사611056,1,0,0,32065.09,727.46,842.8,0,0,0,0,0,1,4,0,0,0
1170,다사611057,1,0,0,35859.57,931.93,969.57,0,0,2,0,0,1,11,2,0.695048644,3
1171,다사611058,1,0,0,25023.26,523.6,657.66,0,0,0,0,0,0,2,0,0,0
1172,다사611059,1,44,0,10580.42,173.25,379.64,0,0,0,0,0,0,2,0,0,0
1173,다사611060,1,105,0,7093.36,87.57,231.85,0,0,0,0,0,0,1,0,0,0
1174,다사611061,1,22,0,12370.97,512.76,755.29,0,0,0,0,0,0,2,1,0,0
1175,다사611062,1,0,0,1101.46,325.02,387.51,0,0,0,0,0,0,0,0,0,0
1176,다사611063,1,0,0,391.73,188.68,197.43,0,0,0,0,0,0,0,0,0,0
1177,다사611064,1,0,0,1395.01,89.82,147.6,0,0,0,0,0,0,0,0,0,0
1178,다사611065,1,127,0,1395.01,89.82,147.6,0,0,0,0,0,0,5,0,0,22
1179,다사611066,1,206,0,4981.36,219.75,322.58,0,0,0,0,0,0,13,0,0,0
1180,다사611067,1,0,0,3586.35,129.93,174.98,0,0,4,0,0,0,1,0,1.081426803,106
1181,다사611068,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1182,다사611069,1,0,0,1077.69,65.83,109.96,0,0,0,0,0,0,5,0,0,0
1183,다사611070,1,138,6,4454.08,714.01,852.69,1,0,0,0,0,0,6,0,0,0
1184,다사611071,1,162,14,3376.39,648.18,742.73,0,0,0,5,0,0,14,0,0,1
1185,다사611072,1,313,22,2429.87,354.2,388.04,0,0,0,5,0,0,10,0,0,4
1186,다사611073,1,237,30,3465.16,525.93,583.24,0,0,1,6,0,0,4,0,0.160660808,112
1187,다사611074,1,269,34,2429.87,354.2,388.04,11,0,0,6,0,0,6,0,0,0
1188,다사611075,1,222,29,5931.2,26.9,60.05,0,0,0,1,0,0,0,0,0,0
1189,다사611076,1,0,0,11894.75,39.32,101.95,0,0,2,0,1,0,8,2,0.817635302,0
1190,다사611077,1,0,0,17739.78,118.21,209.75,0,0,2,0,1,0,17,2,0.834652677,0
1191,다사611078,1,0,0,12442.52,431.79,542.21,0,0,1,0,0,1,22,0,0.195805717,0
1192,다사611079,1,207,0,11493.15,495.93,688.55,0,0,1,0,0,1,34,0,0.164190568,112
1193,다사611080,1,0,0,10218.04,611.33,873.66,0,0,0,0,1,1,44,0,0,228
1194,다사611081,1,105,0,7338.94,363.93,567.39,0,0,0,0,1,0,8,0,0,16
1195,다사611082,1,0,0,14007.62,431.99,556.32,0,0,0,0,1,0,3,0,0,0
1196,다사611083,1,0,0,13386.6,190.12,194.39,0,0,0,0,0,0,3,0,0,0
1197,다사611084,1,349,100,13386.6,190.12,194.39,0,0,0,2,0,0,0,0,0,0
1198,다사611085,1,413,105,13386.6,190.12,194.39,0,0,0,2,0,0,0,0,0,0
1199,다사611086,1,605,168,18576.41,250.48,368.49,0,0,6,2,1,0,0,6,2.275617212,0
1200,다사611091,0,0,0,7625.35,18.94,44.15,0,0,0,0,0,0,1,0,0,0
1201,다사611092,0,0,0,7625.35,18.94,44.15,0,0,0,0,0,0,4,5,0,0
1202,다사611093,0,0,0,15621.65,18.94,44.15,0,0,0,0,0,0,1,0,0,0
1203,다사611097,0,0,0,8639.61,195,199.18,0,0,0,0,0,0,2,0,0,0
1204,다사611098,0,0,0,997.73,195,199.18,0,0,0,0,0,0,0,0,0,0
1205,다사611099,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1206,다사611100,1,0,0,33755.16,149.65,320.94,0,0,0,0,0,1,2,0,0,0
1207,다사611101,1,0,0,68415.25,430.09,840.61,0,0,0,0,0,1,1,1,0,0
1208,다사611102,1,0,0,45720.11,261.94,525.77,0,0,0,0,0,1,0,0,0,0
1209,다사611103,1,0,0,6693.43,24.92,63.96,0,0,0,0,0,0,1,3,0,0
1210,다사611104,1,255,41,6693.43,24.92,63.96,0,0,1,1,0,0,0,1,0.448483167,0
1211,다사611105,1,558,84,6693.43,24.92,63.96,0,0,0,2,0,0,0,0,0,0
1212,다사611106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,다사611112,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
1214,다사612041,1,0,0,16868.04,116.52,186.16,0,0,0,0,0,1,0,0,0,0
1215,다사612054,1,51,0,7233.62,215.4,348.78,0,0,0,0,0,0,2,0,0,29
1216,다사612055,1,87,0,11451.86,422.18,654.72,0,0,0,0,0,0,1,0,0,0
1217,다사612056,1,103,0,36703.6,890.33,1146.77,0,0,0,0,0,1,7,0,0,14
1218,다사612057,1,20,0,39460.48,814.01,1003.29,8,0,3,0,0,1,9,5,0.821402851,72
1219,다사612058,1,111,12,3633.58,190.9,198.24,0,0,0,0,0,0,6,0,0,0
1220,다사612059,1,0,0,3633.58,190.9,198.24,0,0,0,0,0,0,0,0,0,0
1221,다사612060,1,0,0,12370.97,512.76,755.29,0,0,0,0,0,0,2,0,0,0
1222,다사612061,1,7,0,12370.97,512.76,755.29,0,0,4,0,0,0,5,4,2.166857077,72
1223,다사612062,1,197,0,8782.19,466.34,634,0,0,0,0,0,0,3,1,0,0
